Feature,Feature,Threshold,C-index,HR,95% CI Lower,95% CI Upper,P-value,C-index_replication,HR_replication,95% CI Lower_replication,95% CI Upper_replication,P-value_replication,padj
hsa-miR-16-5p.A5G,isomiR-16-5p.A5G,82.77585973702051,0.5089493158936408,1.1144660591345106,0.8039309445062859,1.5449518462379512,0.5154733973264802,0.5065727063287708,1.4107610828226587,0.4430397722089157,4.492253196330324,0.560337504595892,0.7675171167019781
hsa-miR-16-5p.A5T,isomiR-16-5p.A5T,8.33563722665777,0.511315721538594,1.3412105773154614,0.9584006165602993,1.8769247239833096,0.08686729619507372,0.5180918823688847,1.1214006125626417,0.7260733078374673,1.7319729568372597,0.6054152876353611,0.3277969472195784
hsa-miR-16-5p.A8G,isomiR-16-5p.A8G,73.77343584415556,0.5011616900438861,1.0052685263188796,0.7255085467073616,1.392905451760239,0.9748079591120026,,,,,,0.9956199747679751
hsa-miR-16-5p.A8T,isomiR-16-5p.A8T,4.709796556675345,0.5029687634454866,0.9734956389883798,0.7022190420654176,1.3495700092979082,0.8719533105671038,0.4919365767719203,0.9272240926910993,0.6144424722662846,1.3992270340554187,0.7189160216473292,0.9582705931140032
hsa-miR-16-5p.C21A,isomiR-16-5p.C21A,23.1515933451549,0.5172962739867482,0.9192515268381259,0.6625417666914539,1.2754265649002527,0.6143211445490759,0.4831277950941862,1.1401429649388193,0.728308046211646,1.784857365315615,0.5662722969090803,0.8304815472801089
hsa-miR-16-5p.C21A.g,isomiR-16-5p.C21A.g,4.889954685744545,0.5271921521383702,0.7968388206214108,0.5739731897551005,1.1062400080398156,0.174856013156532,0.525274427429191,0.7070444356557121,0.468204374161663,1.0677214088117282,0.09927417060531724,0.4425110367084248
hsa-miR-16-5p.C21T,isomiR-16-5p.C21T,32.5772950622163,0.5051200413045349,1.0935472441051217,0.7890459399455276,1.5155588724941198,0.5912268477055348,0.5114514161810544,1.7808959093521881,0.4359310646096077,7.275439851453652,0.42156608327157397,0.814103449533248
hsa-miR-16-5p.C4A,isomiR-16-5p.C4A,20.4697182078795,0.5518027708458825,0.7040197896629579,0.5069829772353543,0.977634134660472,0.036171615748974276,0.49119121832226587,1.0668938471229565,0.6754460931081422,1.685201073250684,0.7813020752352812,0.22538176644781768
hsa-miR-16-5p.C4A.C7A,isomiR-16-5p.C4A.C7A,3.36612854579424,0.5264176921091128,0.894081092228711,0.6450826969048622,1.239191507253804,0.5014231014995096,0.4866513077652799,1.0202083692086874,0.6586959022314521,1.5801299402007285,0.9285818952198793,0.7580127008397276
hsa-miR-16-5p.C4A.C9A,isomiR-16-5p.C4A.C9A,5.047430806866386,0.541089407107822,0.8328490008507095,0.6009383548096081,1.1542572589459468,0.2720173906914295,0.4957311288792519,1.0175335362220788,0.6543193516784003,1.5823687541576759,0.9384999107479243,0.5495937198847274
hsa-miR-16-5p.C4A.T11A,isomiR-16-5p.C4A.T11A,3.235087790228035,0.5222011875053781,0.8913744179862978,0.6432301494108308,1.2352473741602146,0.48969914212689136,0.5235804309527036,1.1295901464922316,0.693619478872865,1.8395877536856446,0.6243302372419257,0.750231227039442
hsa-miR-16-5p.C4T,isomiR-16-5p.C4T,25.78608774253955,0.5306772222700284,0.8813379836560732,0.6355483426213472,1.2221834113061891,0.44892595972861193,0.4988480823959886,1.3667552734478867,0.6795632515572383,2.7488537280628216,0.3808199778087501,0.7143317578085102
hsa-miR-16-5p.C7A,isomiR-16-5p.C7A,19.00408506595685,0.5572239910506841,0.7373336470573936,0.5312406315725472,1.0233797544318928,0.068486423968404,0.5205312372950264,1.16867525037112,0.7568212079968127,1.8046558769739864,0.48198635595610795,0.28903981215943
hsa-miR-16-5p.C7A.C9A,isomiR-16-5p.C7A.C9A,4.472765146965455,0.5089923414508218,1.1337309132956483,0.816156280808447,1.5748770351788266,0.45416190559843417,0.49647648732890637,0.864142985410901,0.569900565918812,1.310304189698323,0.49177052476655136,0.7187553011173302
hsa-miR-16-5p.C7T,isomiR-16-5p.C7T,19.0264626171986,0.5188021684880819,0.9581989696643647,0.6910919203939632,1.3285429019955162,0.7978710171566965,0.5160590865970999,1.1828707119881927,0.5155929592884637,2.71373589587099,0.6918087627735451,0.9242631063889879
hsa-miR-16-5p.C9A,isomiR-16-5p.C9A,30.126734073185652,0.5080888047500215,0.9796553863876107,0.7059249853527041,1.3595278478473853,0.9021558810007646,0.4939693725437051,1.0543044190218225,0.6961258916690364,1.5967769928853872,0.8028317605717283,0.9720210655796132
hsa-miR-16-5p.C9T,isomiR-16-5p.C9T,24.389414194704003,0.5135100249548231,0.92809853712788,0.6698535673719246,1.2859032728576212,0.6537901169898779,0.5073180647784252,1.1351836077398874,0.6295964594438636,2.0467742534950597,0.6733273342462178,0.8527447172348187
hsa-miR-16-5p.cg,isomiR-16-5p.cg,414.77136271757,0.5340762412873247,0.7581709584147258,0.5459858762866774,1.0528169814445623,0.0983910501162528,0.5026426345033203,1.0522759603318186,0.6959277980036271,1.5910913457813622,0.8091319901202823,0.3449501827952787
hsa-miR-16-5p.g,isomiR-16-5p.g,312.0637861528205,0.5523621030892351,0.6632064284276393,0.4762799523786061,0.9234962851388382,0.015052223651240905,0.5265618647513213,1.2095698927909204,0.7038415762917934,2.078677041578593,0.491007393238163,0.16535146425770567
hsa-miR-16-5p.G10A,isomiR-16-5p.G10A,32.0435344613356,0.516177609500043,0.9445342478729923,0.6817376308434472,1.3086338571353848,0.7315801586579912,0.5143650901206126,1.2953751542260221,0.7646804286648344,2.194376535981111,0.33588623850553506,0.8817131026323739
hsa-miR-16-5p.G10T,isomiR-16-5p.G10T,8.432636573032731,0.4984080543843043,1.042350473047619,0.7510899161301675,1.4465571768830676,0.8040772122516644,0.5233771513755251,1.338340203700461,0.8884189137956101,2.0161147776431343,0.163308607845019,0.9279739344507536
hsa-miR-16-5p.G19A,isomiR-16-5p.G19A,20.9254541811895,0.5268479476809225,0.8776701872692317,0.6332591961792449,1.2164133774429584,0.4333024156104701,0.5031847133757962,1.1914075572097853,0.6474455084155528,2.1923883151963035,0.5735351962454158,0.6992246815563953
hsa-miR-16-5p.G19T,isomiR-16-5p.G19T,6.588070728370835,0.5120901815678514,0.9870212096111424,0.7115596005763227,1.369120545114123,0.9376327144407225,0.5075891042146632,1.4298499003978427,0.5790909034517787,3.530483254841811,0.4381254596833293,0.9840830258425983
hsa-miR-16-5p.G20A,isomiR-16-5p.G20A,20.62130483306915,0.5397556148352121,0.8589960350788626,0.6194114460400068,1.191250489474404,0.3622876574762054,0.49857704295975064,1.4018234264631992,0.44107712402973437,4.45525014089951,0.5669613565677354,0.6417909053556113
hsa-miR-16-5p.G20T,isomiR-16-5p.G20T,8.04756755830855,0.5141984338697186,0.9204994155828763,0.6642693558396928,1.275565652155267,0.6187013615281247,0.4719474183493698,1.1552057827372801,0.7473038601853054,1.7857533883723582,0.5161885317835788,0.8341219264965536
hsa-miR-16-5p.G22A,isomiR-16-5p.G22A,37.7994032605083,0.5002151277859048,1.0024492844986415,0.7234842657079819,1.3889791604637955,0.9882699650842517,0.4994579211275241,0.7076053997944157,0.09736288069585937,5.142672425462745,0.7325204416565516,0.9980719325994745
hsa-miR-16-5p.G22T,isomiR-16-5p.G22T,8.183251683383466,0.5129076671542896,0.9995958618132313,0.7214069247862347,1.3850600162317743,0.9980618335247148,0.5214121154627999,0.9447556844382347,0.5249254016049925,1.7003621858444815,0.8496754395807418,1.0
hsa-miR-16-5p.G3A,isomiR-16-5p.G3A,20.61594704151255,0.5216418552620257,0.900681518232622,0.6498719283379611,1.2482877962747578,0.5298939035958865,0.5168722049058138,1.1977790167610585,0.6362207977336387,2.254994772418193,0.5761127165665891,0.7782802917371799
hsa-miR-16-5p.G3T,isomiR-16-5p.G3T,16.167998254556252,0.503614146803201,1.0252765478683699,0.7390564504493045,1.4223433121648783,0.8811891603902027,0.5523783710529883,1.6731859143535874,1.0497350389091873,2.6669121256544437,0.03046230656700543,0.961489419706397
hsa-miR-16-5p.G3T.C9A,isomiR-16-5p.G3T.C9A,4.50476139790687,0.4942345753377506,1.135896435726584,0.8161875741602347,1.5808384659909713,0.44990372306234383,0.5364548041740074,0.6078011882492553,0.3428546109498467,1.0774896199113577,0.08829295841365253,0.7143546266610877
hsa-miR-16-5p.G6A,isomiR-16-5p.G6A,20.71106979942055,0.5065829102486877,0.9912094671779715,0.7152444400080081,1.37365095464739,0.9577042656523365,0.504539910556986,1.03630312769858,0.3785531027361735,2.8369181621166466,0.9446697660736298,0.989738972796108
hsa-miR-16-5p.G6T,isomiR-16-5p.G6T,9.64049227930682,0.49827897771276136,1.0001357528081127,0.7215440176872804,1.3862931429341732,0.9993498292815681,0.5027103943623797,1.4521930806626242,0.5797019471481868,3.6378431259354085,0.42588410854203174,1.0
hsa-miR-16-5p.T,isomiR-16-5p.T,216.3299571374485,0.5748644694948799,0.5299071381830556,0.3774666222179246,0.7439110071439362,0.00024326212908171212,,,,,,0.040084193047575455
hsa-miR-16-5p.T11A,isomiR-16-5p.T11A,15.2744179546332,0.5109715170811462,0.9774605915923115,0.7042217420738084,1.3567164303993537,0.8915987450708458,0.49661200704702535,1.0717562006071264,0.6869877722908002,1.6720259076949007,0.7600615518796193,0.9672574535040706
hsa-miR-16-5p.T11C,isomiR-16-5p.T11C,31.9301718307092,0.49681610876860854,1.0198961075716384,0.7361012361455175,1.413104637191708,0.9057411810131442,0.5243257894023581,2.800376170467895,0.6878989217126023,11.400085751843626,0.15053122218951828,0.9720210655796132
hsa-miR-16-5p.T11G,isomiR-16-5p.T11G,5.251813719589875,0.5267618965665606,0.8122664219647908,0.5845288276269422,1.1287325946438453,0.21549119273683726,0.5099606992817455,1.9449251928304891,0.7744449165961143,4.88444552303708,0.15680232455288834,0.48493693297227564
hsa-miR-16-5p.T15A,isomiR-16-5p.T15A,12.8648301107404,0.5020222011875054,1.0460206223208002,0.7538459049973828,1.451436076082675,0.787762711924621,0.5166689253286353,1.2755759095016497,0.8305484065571396,1.9590596864133782,0.26620976345482716,0.9176837807374808
hsa-miR-16-5p.T15C,isomiR-16-5p.T15C,22.64995501234655,0.5131227949401945,0.9627942290638387,0.6949147246744554,1.333937380522319,0.8197091510114853,0.5329312915029136,1.5595015455628596,0.7524724832258095,3.232071769836552,0.23204569227837102,0.9358188382987165
hsa-miR-16-5p.T17A,isomiR-16-5p.T17A,9.01713796236363,0.4978917476981327,1.0065705999067303,0.7254218477067539,1.3966830138898252,0.9687406352403468,0.4971540859195013,1.0761552009355206,0.7022395479081561,1.649166612661406,0.7361275948828593,0.9944715500610756
hsa-miR-16-5p.T17C,isomiR-16-5p.T17C,23.1902931036414,0.4909646329919973,1.0537650890337953,0.7599458564113085,1.4611841797653082,0.7535144113537003,0.5237837105298822,1.2776495941411883,0.6602914234060911,2.4722242748338634,0.46690614419885523,0.8961201860766139
hsa-miR-16-5p.T17G,isomiR-16-5p.T17G,3.15346329883182,0.5445744772394803,0.8034977259528748,0.5786878937776152,1.1156421320601237,0.19138778390573868,0.5157202873018024,0.8844179658300048,0.5613939275174716,1.3933088691247735,0.5963485177977192,0.45852744479767893
hsa-miR-16-5p.T18A,isomiR-16-5p.T18A,38.1135294623227,0.5232338008777213,1.2559325579958907,0.9041505318017488,1.7445840429809836,0.17413246449841507,0.4880742648055292,1.0194269900820159,0.6577492487691665,1.5799811099022494,0.9314151468924693,0.4425110367084248
hsa-miR-16-5p.T18C,isomiR-16-5p.T18C,43.9298183878755,0.5047758368470872,1.0601748636171562,0.7651109920605667,1.469029661198073,0.7254889559119839,0.5218186746171568,2.7777778745507784,0.8701453277229882,8.867541632999785,0.08451003606063485,0.8817131026323739
hsa-miR-16-5p.T1A,isomiR-16-5p.T1A,356.41642021980203,0.5006023578005335,1.0963445375182526,0.7898954056289573,1.5216841829698156,0.5823811095833573,,,,,,0.8100885585748462
hsa-miR-16-5p.T1A.C4A,isomiR-16-5p.T1A.C4A,19.08330065998845,0.5245675931503313,0.936931887441826,0.675794999026397,1.2989758180661137,0.6959478909479422,0.5048109499932241,1.214202780592985e-07,0.0,inf,0.9958196524836708,0.869827111556365
hsa-miR-16-5p.T1A.G3T,isomiR-16-5p.T1A.G3T,5.060095249465025,0.5051200413045349,1.129292206332316,0.8128247148081782,1.5689740531374885,0.4686167066619008,0.5224962732077517,1.4215770206125822,0.9135941232451417,2.212012067629609,0.1189103474615,0.7284681089932903
hsa-miR-16-5p.T1A.T11A,isomiR-16-5p.T1A.T11A,27.65311776719915,0.49685913432578954,1.0993259573211958,0.7927987416269595,1.5243686663276954,0.5701730175829609,0.509486380268329,0.49218691799359165,0.0682679241987807,3.5484887681462154,0.4818372120124893,0.8040033411738474
hsa-miR-16-5p.T1C,isomiR-16-5p.T1C,59.671879289612846,0.5197057051888821,0.9508817217468012,0.6859181496056224,1.3181981687932138,0.7624838437110651,0.5229705922211682,2.093942465209477,0.8433780809079072,5.198848709569816,0.11119652574484612,0.9005828699894934
hsa-miR-16-5p.T1G,isomiR-16-5p.T1G,34.46370933331815,0.5098098270372601,1.0573586961580759,0.7622935969525124,1.466636236760563,0.7383079041814322,0.4990513619731671,0.8358284282595582,0.29591420421142184,2.36085038009094,0.7349854579292674,0.8844189191446397
hsa-miR-16-5p.ts,isomiR-16-5p.ts,25.2943614487634,0.5571809654935032,0.6811876235555604,0.4901920050713271,0.9466016860429078,0.022204946809510063,0.5754167231332159,1.939942164760065,1.284969736051623,2.9287659444632825,0.0016161131141306474,0.18852703131405266
hsa-miR-16-5p.TT,isomiR-16-5p.TT,13.4874420681133,0.558514757766113,0.5768664372458469,0.41244402346162945,0.8068364856587026,0.001309901350649759,0.5084022225233772,1.0489400481209503,0.42424862216363857,2.5934679974696304,0.9176033317222132,0.06482176265787802
hsa-miR-17-3p,isomiR-17-3p,2.165448470300235,0.5052060924188968,0.8002097665426188,0.5754722593747318,1.1127133585308469,0.18516143262262635,0.5293400189727605,1.6387990126071088,0.9363585479451542,2.8681985224738327,0.08368309535400163,0.45387504889149566
hsa-miR-17-5p,isomiR-17-5p,60.840487057472956,0.5632905946132002,0.5611534295223549,0.40023697021267574,0.786766827905414,0.0008055316441474615,0.5086055021005557,1.0610118558243984,0.46244386922071584,2.434341188471106,0.8888392626970426,0.06213550242703626
hsa-miR-17-5p.g,isomiR-17-5p.g,5.382264757101421,0.5356251613458394,0.7955462165743953,0.5728899605846637,1.1047388263881148,0.17214039510419693,0.54011383656322,0.5942499134123197,0.38971913766753435,0.9061216795871179,0.015607783130043287,0.4425110367084248
hsa-miR-17-5p.G23T,isomiR-17-5p.G23T,3.20627860542327,0.5345495224163153,0.7344135354914981,0.528115479219355,1.021297921262208,0.06654931455592468,0.5036590323892126,0.9865732601112972,0.5245787910758517,1.8554444329906101,0.9665425795292449,0.2857020812488998
hsa-miR-17-5p.T,isomiR-17-5p.T,9.724186708094159,0.5433697616384132,0.7361167113687686,0.5305374687791102,1.0213563501996088,0.06672836781420767,0.5598319555495325,0.5756385997331417,0.3740216635726858,0.8859374463434978,0.012056304388962151,0.2857020812488998
hsa-miR-181a-2-3p,isomiR-181a-2-3p,13.26575392923505,0.49083555632045434,0.9295775735910635,0.6705573299680134,1.2886511364578903,0.661238962222388,0.5396395175498035,1.316782949221324,0.8727054697905207,1.986829916141362,0.18978598529162188,0.855111374988888
hsa-miR-181a-2-3p.c,isomiR-181a-2-3p.c,3.8056803926480898,0.5163927372859478,0.7619640182526868,0.5484049403603094,1.0586869708546498,0.10521036692062664,0.5235804309527036,0.8855434703877295,0.49163319790235266,1.5950656735391933,0.6855885144953399,0.3579920285392289
hsa-miR-181a-3p,isomiR-181a-3p,7.295629261587185,0.5320540400998193,1.234895637742603,0.8897783717588441,1.7138731222487176,0.20707948720374278,0.5124000542078873,1.2676353110207628,0.8162883853090316,1.968543606238332,0.2909442593928414,0.4731877958754246
hsa-miR-181a-3p.c,isomiR-181a-3p.c,3.1456557366712996,0.538636950348507,0.7383142493686968,0.5321275148302997,1.0243934313276435,0.0694126263975916,0.5396395175498035,1.4226389732734608,0.8026975267247219,2.521375214066962,0.22732529348629654,0.2900447516655171
hsa-miR-181a-5p,isomiR-181a-5p,121.15928879837,0.5040444023750108,0.917664623483991,0.6619746632104574,1.2721156986733326,0.6061142084807583,0.549735736549668,1.8574639593060864,1.1933989789361745,2.8910468510678733,0.006083369354365044,0.8238930991539547
hsa-miR-181a-5p.gt,isomiR-181a-5p.gt,59.164861344651456,0.5003442044574478,0.9294831030874667,0.6700935227025703,1.289280987884697,0.6613706993339545,0.54411166824773,1.619548812058029,0.9159842703494406,2.863518992130665,0.09728502232598926,0.855111374988888
hsa-miR-181a-5p.t,isomiR-181a-5p.t,24.51418850172275,0.5092935203510885,0.894053047103855,0.645122675686246,1.2390369787969455,0.5011808185020233,0.5037267922482721,1.2766317777536313,0.821020071406212,1.9850777742606915,0.27820483002648,0.7580127008397276
hsa-miR-181a-5p.T23A,isomiR-181a-5p.T23A,6.948470129380655,0.524868772050598,1.146451177570017,0.8270078114765604,1.5892840240589803,0.41213136198782574,0.5237159506708225,1.3617219325526777,0.9022580629855174,2.0551621511247866,0.1415091310871702,0.681653295818563
hsa-miR-181a-5p.TT,isomiR-181a-5p.TT,17.175806640751148,0.5171241717580243,1.0253736786443024,0.7399028059341,1.4209855300240504,0.880360831720076,0.5217509147580973,1.7305014338355333,1.1272283513973644,2.6566358172188878,0.012156618465679489,0.961489419706397
hsa-miR-181b-5p,isomiR-181b-5p,7.84491604918699,0.5226744686343688,1.1557091544614413,0.832196694198023,1.6049855268809268,0.3877612285876303,0.5006098387315354,1.231628876458426,0.7586469283301177,1.9994936151197025,0.39939797433862245,0.6640299099254685
hsa-miR-181b-5p.gt,isomiR-181b-5p.gt,14.809474612555949,0.5191033473883486,1.0723812654607316,0.7731282295414964,1.4874655129242513,0.6755018904329377,0.5633554682206261,1.7094009816689504,1.0839798419135218,2.69566979305865,0.021058008714502266,0.8571184415850304
hsa-miR-181c-3p.as.C,isomiR-181c-3p.as.C,4.06388496219735,0.5164357628431289,0.7662489499949713,0.5501859012967567,1.067161939236441,0.11517518180028072,0.5130776527984822,1.0248121271105672,0.5285545272752805,1.9870038788370874,0.9421634345366332,0.3729362327725247
hsa-miR-181c-5p.TT,isomiR-181c-5p.TT,2.489743797415625,0.5527923586610447,0.6389134671289689,0.45828186887169875,0.8907409308681231,0.008231484343029302,0.5179563626507657,1.1204277867606476,0.6749247409892609,1.859997639892916,0.6601540833312111,0.13115215374256536
hsa-miR-181d-5p,isomiR-181d-5p,4.12622915130929,0.5054642457619826,0.8925272635920058,0.6436811639518758,1.237576863931024,0.4953738086279872,0.5777205583412387,1.7450380521242226,1.1522734085366104,2.642738937479133,0.008556188929056041,0.7558018088429064
hsa-miR-181d-5p.T,isomiR-181d-5p.T,3.137296360108185,0.5250408742793219,0.7329755527818868,0.526117002765148,1.0211666951500054,0.0663344396956779,0.5380132809323757,1.4570824314588886,0.9015569518913782,2.3549141378280245,0.12432573893174102,0.2857020812488998
hsa-miR-182-5p,isomiR-182-5p,23.6804470223294,0.5482316495998624,0.738367954697656,0.5320409541919947,1.024709154866415,0.0696799938424085,0.5377422414961377,1.355523489100516,0.8978100102877224,2.0465843646746467,0.1478592853213145,0.2900447516655171
hsa-miR-182-5p.ct,isomiR-182-5p.ct,32.357204483157346,0.5012907667154289,1.0173747619596123,0.7329134115743359,1.4122424148973256,0.9180058897242935,0.4960021683154899,1.072168617520792,0.5365526579632746,2.1424654734915682,0.8436027275345817,0.9753895642312291
hsa-miR-182-5p.G,isomiR-182-5p.G,3.87059044230196,0.5338611135014198,0.7816961138736553,0.5637723582115111,1.0838573504803282,0.13966622375593682,0.5010841577449519,1.1458485104450618,0.7617411426313782,1.7236417142359064,0.513402341840761,0.40748324360203025
hsa-miR-182-5p.GG,isomiR-182-5p.GG,5.636831091162275,0.5092935203510885,0.9025828663975747,0.6508479276864539,1.2516838359004852,0.5389777120744832,0.5136874915300176,0.835867251233764,0.5257675315137266,1.3288649827302004,0.4484817300451971,0.7828638070582357
hsa-miR-182-5p.GT,isomiR-182-5p.GT,2.98955084257572,0.49634282763961796,1.0013707949806192,0.7221752956585569,1.3885042524553657,0.9934460944494942,0.5209377964493834,1.258981955985322,0.8256554515837515,1.9197300307970493,0.2846474872853455,0.9996723058204361
hsa-miR-183-5p,isomiR-183-5p,22.910107357169103,0.5129076671542896,1.0762532803527491,0.7759770279026403,1.4927260496368515,0.6597210982074555,0.4970863260604418,1.060898067410464,0.14685964008131558,7.663812255103377,0.9532749277541344,0.855111374988888
hsa-miR-183-5p.ct,isomiR-183-5p.ct,8.274607800670845,0.5066689613630496,0.98160426583746,0.7072858678976828,1.3623161135317456,0.9115918830515526,0.5107060577313999,1.2349068820144606,0.6547189463044688,2.329236103299655,0.5145836669383475,0.9720210655796132
hsa-miR-183-5p.ts,isomiR-183-5p.ts,25.4993612750799,0.5130797693830135,0.9530675242531496,0.686870711213899,1.3224289388911816,0.773619932226086,0.5048787098522836,0.7475495376624803,0.18348214669259338,3.0456931169202766,0.6847638577522819,0.9083755815449609
hsa-miR-1843.T,isomiR-1843.T,4.96334215101092,0.5105412615093365,0.8768194640158916,0.6326401017742429,1.215244449918645,0.4299038011909523,0.49769616479197726,1.0116550473760735,0.6088312779470268,1.6810009142968727,0.9643265937301337,0.69660261800998
hsa-miR-1843.TT,isomiR-1843.TT,5.011358939630425,0.5215988297048447,0.731863668593044,0.5243267832709544,1.0215469560128807,0.06655450350735251,0.5186339612413606,0.7683220284712438,0.4450722611355383,1.326343587281878,0.34410046628774404,0.2857020812488998
hsa-miR-185-3p.c,isomiR-185-3p.c,12.755575527933999,0.5085190603218311,0.8155246871150382,0.5868951791064562,1.1332185694669727,0.22440603546172025,0.4970863260604418,0.9034433922168656,0.5182734320201747,1.5748636000090102,0.720243710797217,0.4959674375405829
hsa-miR-185-3p.C22T,isomiR-185-3p.C22T,6.779983063811175,0.5010756389295241,0.9345745574663614,0.6744202193905683,1.2950821733261637,0.6843685078377273,0.5157880471608619,0.8686373136749721,0.5208678144940448,1.4486031997223712,0.5894005566201546,0.8630259329280183
hsa-miR-185-5p,isomiR-185-5p,141.9229526810205,0.5674640736597539,0.5375661072055695,0.383771158195277,0.7529938439748707,0.00030631118970498585,0.5069792654831278,0.3875738899113222,0.05326205676735255,2.8202726154027986,0.349250672185741,0.0454259494332494
hsa-miR-185-5p.a,isomiR-185-5p.a,124.0711497234975,0.5571379399363222,0.7093678555631957,0.5103100254150796,0.9860726410323377,0.041010197114807245,0.5265618647513213,1.339968045903351,0.8077576483316088,2.222837961052561,0.2571149451097328,0.2321302378674013
hsa-miR-185-5p.A.T,isomiR-185-5p.A.T,5.2300354581996995,0.5430685827381465,0.6742705255832095,0.48501320899621525,0.9373780615401865,0.01904319895992629,0.5367936034693048,1.6204786838240788,1.007446782642849,2.606540821778719,0.04652951529019558,0.1822004132746496
hsa-miR-185-5p.T,isomiR-185-5p.T,5.947597614351411,0.5387230014628689,0.7209735176821547,0.5189083564213145,1.0017237278347846,0.05121187434195059,0.5064371866106518,1.1296660388878128,0.732240641748193,1.7427950412172413,0.5815280805833422,0.25744816830207706
hsa-miR-186-5p,isomiR-186-5p,26.83605921439955,0.5230186730918165,0.7835826696904421,0.5646226501506013,1.0874551349922437,0.1446898182567271,0.5309662555901884,0.43304858439929533,0.22185693325282643,0.8452793144694047,0.014184958911010181,0.4090607715502343
hsa-miR-186-5p.ct,isomiR-186-5p.ct,8.607694304900274,0.5351518802168488,0.7436705741995054,0.5353845791194501,1.0329881444097992,0.07733102003766493,0.5338121696706871,1.158991350305539,0.7693216212772548,1.7460330152335086,0.4803752368238291,0.30751288657049636
hsa-miR-186-5p.t,isomiR-186-5p.t,9.144210192535255,0.5302039411410377,0.7739866478644404,0.5573958145122039,1.0747395575560377,0.12610937500992117,0.539842797126982,1.6234675839284956,1.034385220536302,2.5480323420515543,0.03512075515755648,0.3888153911428546
hsa-miR-186-5p.TT,isomiR-186-5p.TT,20.867709119080452,0.49793477325531366,0.8935775271192756,0.6427913352531053,1.242208401359658,0.5031815087748921,0.5015584767583683,0.4270945108304437,0.05886115119025915,3.0989832426465136,0.4001429504409756,0.7598963111132027
hsa-miR-18a-5p,isomiR-18a-5p,10.7007456189858,0.5532226142328543,0.6261038448651253,0.4478805473864981,0.8752468193636721,0.006151739948838277,0.4982382436644532,0.7818870157528331,0.28465817195352977,2.147654153778073,0.6331729159344279,0.11568367695858313
hsa-miR-1908-5p,isomiR-1908-5p,4.245370103426239,0.5066689613630496,0.8976164705563463,0.6477106029963925,1.243943397694417,0.5164722432460247,0.5268329041875592,1.2789979310896327,0.8074485801736971,2.0259317409161364,0.29436690480701866,0.7682330358413787
hsa-miR-1908-5p.c,isomiR-1908-5p.c,9.21888964745484,0.5326563979003528,0.8593416501043193,0.6196786877408224,1.1916951255759098,0.36351677661550175,0.48075620002710395,0.9768810909223965,0.64891151230033,1.4706113972594508,0.9107680702383787,0.6417909053556113
hsa-miR-1908-5p.T,isomiR-1908-5p.T,11.0989315475524,0.5395835126064883,0.8146594583624193,0.5880424981292054,1.1286089614453818,0.21775756403443902,0.5233093915164656,1.255793231203801,0.720008382200816,2.1902753891793454,0.42224567504493316,0.48781641610736115
hsa-miR-190a-5p.T.G,isomiR-190a-5p.T.G,7.70179733918161,0.547414164013424,0.67632031607005,0.48587226986174004,0.9414185544263575,0.020464449540797403,0.5086732619596152,0.9381852934109752,0.6105541471567458,1.4416274934361697,0.770956811379937,0.18733813993211448
hsa-miR-190b-5p,isomiR-190b-5p,5.999965256802055,0.5180707340160055,0.8421117515450511,0.6071450447936,1.1680111831125155,0.3032312500791976,0.48929394226860007,0.8893720190993466,0.5607374574943237,1.4106112901595407,0.6183669452481348,0.5753769292364016
hsa-miR-191-3p.gs,isomiR-191-3p.gs,4.10686752457318,0.5243524653644265,0.7603517092093749,0.5461512925301596,1.058561482147718,0.10461974104120708,0.5016262366174279,0.857505758665831,0.3122376738568353,2.3549884838118977,0.7655205735721358,0.3579920285392289
hsa-miR-191-5p,isomiR-191-5p,1080.524776722355,0.546123397297995,0.6336648317520297,0.4535573057681406,0.885293024481876,0.007493726258194835,,,,,,0.12922320977794116
hsa-miR-191-5p.A,isomiR-191-5p.A,34.14098811551865,0.5374752603046209,0.7103299413914352,0.510421484893385,0.9885332819455128,0.042523576569980036,0.5022360753489633,1.1221406397160643,0.35298231540314495,3.5673164358509926,0.8451693135681094,0.23615686831758456
hsa-miR-191-5p.A14G,isomiR-191-5p.A14G,4.073344651874519,0.5,1.0,0.7209989891950753,1.386964496463999,1.0,0.5304241767177125,0.7577090677786592,0.4606148208467365,1.2464276124216085,0.27459105631733227,1.0
hsa-miR-191-5p.A15G,isomiR-191-5p.A15G,4.22229407540965,0.48747956286033906,1.0513809480144176,0.7577970111874641,1.4587044835602296,0.7642476717083304,0.5285946605231061,0.6477630544525843,0.3690045373553809,1.1371051904156837,0.1304212765620576,0.9005828699894934
hsa-miR-191-5p.A16G,isomiR-191-5p.A16G,5.33073791112464,0.5286119955253421,0.8646281702520335,0.6232109356617392,1.1995647541062167,0.38390435366090003,0.5301531372814745,0.5729007399786381,0.275552399394488,1.1911174012249828,0.13579325454118144,0.6626393179136832
hsa-miR-191-5p.A19G,isomiR-191-5p.A19G,4.348546523460826,0.5139833060838138,1.1464927212111435,0.8268678671369143,1.589668207015335,0.41230142032990624,0.5048787098522836,0.8764238738360322,0.43809990969896817,1.7532959711348834,0.7092658431134093,0.681653295818563
